0 	 1.23734e+02 	 -5.71274e-04 	 -2.65117e-02
1000 	 1.22961e+02 	 -5.31223e-04 	 -2.66573e-02
2000 	 1.22961e+02 	 -5.05666e-04 	 -2.62865e-02
3000 	 1.22961e+02 	 4.88466e-06 	 -2.68704e-02
4000 	 1.22961e+02 	 -4.00769e-04 	 -2.68504e-02
5000 	 1.22961e+02 	 -5.85065e-04 	 -2.73262e-02
6000 	 1.22961e+02 	 -5.68249e-04 	 -2.70005e-02
7000 	 1.22193e+02 	 -5.10331e-04 	 -2.68280e-02
8000 	 1.22193e+02 	 -4.91543e-04 	 -2.65118e-02
9000 	 1.22193e+02 	 8.00499e-07 	 -2.71643e-02
10000 	 1.22193e+02 	 -3.99847e-04 	 -2.71979e-02
11000 	 1.22193e+02 	 -5.88898e-04 	 -2.77460e-02
12000 	 1.22193e+02 	 -5.77595e-04 	 -2.75017e-02
13000 	 1.22193e+02 	 -5.65432e-04 	 -2.72514e-02
14000 	 1.21430e+02 	 -5.13506e-04 	 -2.71602e-02
15000 	 1.21430e+02 	 -5.00171e-04 	 -2.69243e-02
16000 	 1.21430e+02 	 -4.86624e-04 	 -2.66891e-02
17000 	 1.21430e+02 	 -2.44505e-04 	 -2.69110e-02
18000 	 1.21430e+02 	 -7.82135e-06 	 -2.72278e-02
19000 	 1.21430e+02 	 -4.00651e-04 	 -2.73378e-02
20000 	 1.21430e+02 	 -5.88001e-04 	 -2.79624e-02
21000 	 1.21430e+02 	 -5.80197e-04 	 -2.77875e-02
22000 	 1.21430e+02 	 -5.72003e-04 	 -2.76111e-02
23000 	 1.21430e+02 	 -5.63503e-04 	 -2.74344e-02
24000 	 1.20672e+02 	 -5.16670e-04 	 -2.74236e-02
25000 	 1.20672e+02 	 -5.07793e-04 	 -2.72617e-02
26000 	 1.20672e+02 	 -4.98890e-04 	 -2.71018e-02
27000 	 1.20672e+02 	 -4.89999e-04 	 -2.69444e-02
28000 	 1.20672e+02 	 -2.53924e-04 	 -2.72319e-02
29000 	 1.20672e+02 	 -2.47607e-04 	 -2.70962e-02
30000 	 1.20672e+02 	 -1.64105e-05 	 -2.74910e-02
31000 	 1.20672e+02 	 -1.84940e-05 	 -2.73645e-02
32000 	 1.20672e+02 	 -4.05851e-04 	 -2.75465e-02
33000 	 1.20672e+02 	 -4.04852e-04 	 -2.74326e-02
34000 	 1.20672e+02 	 -5.89740e-04 	 -2.81375e-02
35000 	 1.20672e+02 	 -5.85203e-04 	 -2.80319e-02
36000 	 1.20672e+02 	 -5.80603e-04 	 -2.79274e-02
37000 	 1.20672e+02 	 -5.75967e-04 	 -2.78245e-02
38000 	 1.20672e+02 	 -5.71319e-04 	 -2.77234e-02
39000 	 1.20672e+02 	 -5.66682e-04 	 -2.76244e-02
40000 	 1.20672e+02 	 -5.62073e-04 	 -2.75277e-02
41000 	 1.19919e+02 	 -5.20750e-04 	 -2.76074e-02
42000 	 1.19919e+02 	 -5.16288e-04 	 -2.75219e-02
43000 	 1.19919e+02 	 -5.11916e-04 	 -2.74387e-02
44000 	 1.19919e+02 	 -5.07641e-04 	 -2.73579e-02
45000 	 1.19919e+02 	 -5.03468e-04 	 -2.72795e-02
46000 	 1.19919e+02 	 -4.99400e-04 	 -2.72035e-02
47000 	 1.19919e+02 	 -4.95440e-04 	 -2.71299e-02
48000 	 1.19919e+02 	 -4.91591e-04 	 -2.70586e-02
49000 	 1.19919e+02 	 -2.64497e-04 	 -2.74332e-02
50000 	 1.19919e+02 	 -2.62007e-04 	 -2.73734e-02
51000 	 1.19919e+02 	 -2.59611e-04 	 -2.73155e-02
52000 	 1.19919e+02 	 -2.57307e-04 	 -2.72594e-02
53000 	 1.19919e+02 	 -2.55095e-04 	 -2.72052e-02
54000 	 1.19919e+02 	 -3.46259e-05 	 -2.76882e-02
55000 	 1.19919e+02 	 -3.57073e-05 	 -2.76393e-02
56000 	 1.19919e+02 	 -3.67522e-05 	 -2.75921e-02
57000 	 1.19919e+02 	 -3.77626e-05 	 -2.75464e-02
58000 	 1.19919e+02 	 -4.21249e-04 	 -2.78041e-02
