0 	 1.23734e+02 	 -9.52123e-04 	 -2.80224e-02
1000 	 1.22961e+02 	 -8.85567e-04 	 -2.81628e-02
2000 	 1.22961e+02 	 1.36491e-05 	 -2.87512e-02
3000 	 1.22961e+02 	 -9.91845e-04 	 -2.97266e-02
4000 	 1.22193e+02 	 -8.72634e-04 	 -2.89414e-02
5000 	 1.22193e+02 	 1.23614e-05 	 -2.94673e-02
6000 	 1.22193e+02 	 -9.82042e-04 	 -3.03552e-02
7000 	 1.21430e+02 	 -8.69202e-04 	 -2.95464e-02
8000 	 1.21430e+02 	 -4.20827e-04 	 -2.92277e-02
9000 	 1.21430e+02 	 -9.81106e-04 	 -3.09476e-02
10000 	 1.20672e+02 	 -8.75775e-04 	 -3.01845e-02
11000 	 1.20672e+02 	 -4.33261e-04 	 -2.98811e-02
12000 	 1.20672e+02 	 -6.50989e-04 	 -3.03105e-02
13000 	 1.20672e+02 	 -9.51925e-04 	 -3.08277e-02
14000 	 1.19919e+02 	 -8.43926e-04 	 -3.00827e-02
15000 	 1.19919e+02 	 -4.12021e-04 	 -2.98352e-02
16000 	 1.19919e+02 	 -9.68146e-04 	 -3.16700e-02
17000 	 1.19919e+02 	 -9.32948e-04 	 -3.08939e-02
18000 	 1.19170e+02 	 -8.26590e-04 	 -3.02042e-02
19000 	 1.19170e+02 	 -4.00186e-06 	 -3.09044e-02
20000 	 1.19170e+02 	 -9.60051e-04 	 -3.19407e-02
21000 	 1.19170e+02 	 -9.27117e-04 	 -3.12152e-02
22000 	 1.18426e+02 	 -8.25692e-04 	 -3.05996e-02
23000 	 1.18426e+02 	 -4.10336e-04 	 -3.04725e-02
24000 	 1.18426e+02 	 -6.44291e-04 	 -3.11006e-02
25000 	 1.18426e+02 	 -9.35171e-04 	 -3.18172e-02
26000 	 1.17686e+02 	 -8.41403e-04 	 -3.12849e-02
27000 	 1.17686e+02 	 -4.30636e-04 	 -3.12028e-02
28000 	 1.17686e+02 	 -1.89421e-05 	 -3.14937e-02
29000 	 1.17686e+02 	 -6.43211e-04 	 -3.13045e-02
30000 	 1.17686e+02 	 -9.29629e-04 	 -3.21144e-02
31000 	 1.16951e+02 	 -8.41412e-04 	 -3.16777e-02
32000 	 1.16951e+02 	 -8.08952e-04 	 -3.10935e-02
33000 	 1.16951e+02 	 -4.13106e-04 	 -3.11431e-02
34000 	 1.16951e+02 	 -6.47343e-04 	 -3.19468e-02
35000 	 1.16951e+02 	 -6.42328e-04 	 -3.14555e-02
36000 	 1.16951e+02 	 -9.23331e-04 	 -3.23784e-02
37000 	 1.16221e+02 	 -8.41375e-04 	 -3.20549e-02
38000 	 1.16221e+02 	 -8.15222e-04 	 -3.15819e-02
39000 	 1.16221e+02 	 -4.27487e-04 	 -3.17193e-02
40000 	 1.16221e+02 	 -4.07001e-04 	 -3.12931e-02
41000 	 1.16221e+02 	 -6.50144e-04 	 -3.22275e-02
42000 	 1.16221e+02 	 -6.45953e-04 	 -3.18452e-02
43000 	 1.16221e+02 	 -9.30175e-04 	 -3.28947e-02
44000 	 1.16221e+02 	 -9.12542e-04 	 -3.25226e-02
45000 	 1.15495e+02 	 -8.37680e-04 	 -3.23388e-02
46000 	 1.15495e+02 	 -8.18427e-04 	 -3.19911e-02
47000 	 1.15495e+02 	 -7.98882e-04 	 -3.16463e-02
48000 	 1.15495e+02 	 -4.26387e-04 	 -3.19339e-02
49000 	 1.15495e+02 	 -4.12108e-04 	 -3.16342e-02
50000 	 1.15495e+02 	 -6.57782e-04 	 -3.26944e-02
51000 	 1.15495e+02 	 -6.55299e-04 	 -3.24351e-02
52000 	 1.15495e+02 	 -6.52176e-04 	 -3.21777e-02
53000 	 1.15495e+02 	 -9.37818e-04 	 -3.33684e-02
54000 	 1.15495e+02 	 -9.26695e-04 	 -3.31276e-02
55000 	 1.15495e+02 	 -9.15319e-04 	 -3.28894e-02
56000 	 1.15495e+02 	 -9.03775e-04 	 -3.26547e-02
57000 	 1.14774e+02 	 -8.37729e-04 	 -3.26312e-02
58000 	 1.14774e+02 	 -8.26128e-04 	 -3.24207e-02
59000 	 1.14774e+02 	 -8.14613e-04 	 -3.22150e-02
60000 	 1.14774e+02 	 -8.03217e-04 	 -3.20143e-02
61000 	 1.14774e+02 	 -4.43122e-04 	 -3.24276e-02
62000 	 1.14774e+02 	 -4.35201e-04 	 -3.22572e-02
63000 	 1.14774e+02 	 -4.27467e-04 	 -3.20907e-02
64000 	 1.14774e+02 	 -4.19924e-04 	 -3.19282e-02
65000 	 1.14774e+02 	 -8.53017e-04 	 -3.22433e-02
66000 	 1.14774e+02 	 -6.71583e-04 	 -3.29900e-02
67000 	 1.14774e+02 	 -6.70430e-04 	 -3.28549e-02
68000 	 1.14774e+02 	 -6.69126e-04 	 -3.27225e-02
69000 	 1.14774e+02 	 -6.67686e-04 	 -3.25930e-02
70000 	 1.14774e+02 	 -6.66129e-04 	 -3.24663e-02
71000 	 1.14774e+02 	 -6.64467e-04 	 -3.23425e-02
72000 	 1.14774e+02 	 -9.46251e-04 	 -3.36863e-02
73000 	 1.14774e+02 	 -9.41165e-04 	 -3.35721e-02
74000 	 1.14774e+02 	 -9.36096e-04 	 -3.34602e-02
75000 	 1.14774e+02 	 -9.31052e-04 	 -3.33505e-02
76000 	 1.14774e+02 	 -9.26039e-04 	 -3.32431e-02
77000 	 1.14774e+02 	 -9.21065e-04 	 -3.31381e-02
78000 	 1.14774e+02 	 -9.16132e-04 	 -3.30353e-02
79000 	 1.14058e+02 	 -8.59705e-04 	 -3.31463e-02
80000 	 1.14058e+02 	 -8.54943e-04 	 -3.30546e-02
81000 	 1.14058e+02 	 -8.50245e-04 	 -3.29648e-02
82000 	 1.14058e+02 	 -8.45611e-04 	 -3.28768e-02
83000 	 1.14058e+02 	 -8.41039e-04 	 -3.27908e-02
84000 	 1.14058e+02 	 -8.36530e-04 	 -3.27065e-02
85000 	 1.14058e+02 	 -8.32083e-04 	 -3.26239e-02
86000 	 1.14058e+02 	 -8.27695e-04 	 -3.25430e-02
87000 	 1.14058e+02 	 -4.78538e-04 	 -3.30442e-02
88000 	 1.14058e+02 	 -4.75653e-04 	 -3.29749e-02
89000 	 1.14058e+02 	 -4.72816e-04 	 -3.29067e-02
90000 	 1.14058e+02 	 -4.70026e-04 	 -3.28397e-02
91000 	 1.14058e+02 	 -4.67280e-04 	 -3.27738e-02
92000 	 1.14058e+02 	 -4.64579e-04 	 -3.27089e-02
