0 	 1.23734e+02 	 7.61699e-04 	 -2.12242e-02
1000 	 1.23734e+02 	 1.11878e-05 	 -2.28196e-02
2000 	 1.23734e+02 	 6.17974e-04 	 -2.31603e-02
3000 	 1.24511e+02 	 7.31273e-04 	 -2.22243e-02
4000 	 1.24511e+02 	 7.71989e-04 	 -2.15765e-02
5000 	 1.24511e+02 	 5.49067e-04 	 -2.21585e-02
6000 	 1.24511e+02 	 1.63921e-05 	 -2.22610e-02
7000 	 1.24511e+02 	 3.21906e-04 	 -2.25931e-02
8000 	 1.24511e+02 	 6.54712e-04 	 -2.29988e-02
9000 	 1.24511e+02 	 6.74462e-04 	 -2.27298e-02
10000 	 1.24511e+02 	 6.91509e-04 	 -2.25018e-02
11000 	 1.24511e+02 	 7.06323e-04 	 -2.23083e-02
12000 	 1.24511e+02 	 7.19280e-04 	 -2.21436e-02
13000 	 1.24511e+02 	 7.30684e-04 	 -2.20032e-02
14000 	 1.25293e+02 	 7.92977e-04 	 -2.17585e-02
15000 	 1.25293e+02 	 8.01775e-04 	 -2.16480e-02
16000 	 1.25293e+02 	 8.09624e-04 	 -2.15532e-02
17000 	 1.25293e+02 	 8.16668e-04 	 -2.14716e-02
18000 	 1.25293e+02 	 8.23025e-04 	 -2.14014e-02
19000 	 1.25293e+02 	 8.28793e-04 	 -2.13411e-02
20000 	 1.25293e+02 	 8.34052e-04 	 -2.12892e-02
21000 	 1.25293e+02 	 8.38870e-04 	 -2.12445e-02
22000 	 1.25293e+02 	 8.43303e-04 	 -2.12063e-02
23000 	 1.25293e+02 	 8.47400e-04 	 -2.11735e-02
24000 	 1.25293e+02 	 8.51200e-04 	 -2.11456e-02
25000 	 1.25293e+02 	 8.54740e-04 	 -2.11218e-02
26000 	 1.25293e+02 	 8.58049e-04 	 -2.11018e-02
27000 	 1.25293e+02 	 8.61152e-04 	 -2.10850e-02
28000 	 1.25293e+02 	 8.64073e-04 	 -2.10709e-02
29000 	 1.25293e+02 	 8.66831e-04 	 -2.10594e-02
30000 	 1.25293e+02 	 8.69443e-04 	 -2.10501e-02
31000 	 1.25293e+02 	 8.71925e-04 	 -2.10426e-02
32000 	 1.25293e+02 	 8.74290e-04 	 -2.10368e-02
33000 	 1.25293e+02 	 8.76549e-04 	 -2.10325e-02
34000 	 1.25293e+02 	 8.78713e-04 	 -2.10295e-02
35000 	 1.25293e+02 	 8.80792e-04 	 -2.10276e-02
36000 	 1.25293e+02 	 8.82794e-04 	 -2.10267e-02
37000 	 1.25293e+02 	 8.84726e-04 	 -2.10266e-02
38000 	 1.25293e+02 	 8.86596e-04 	 -2.10273e-02
39000 	 1.25293e+02 	 8.88408e-04 	 -2.10286e-02
40000 	 1.25293e+02 	 8.90169e-04 	 -2.10304e-02
41000 	 1.25293e+02 	 8.91884e-04 	 -2.10327e-02
42000 	 1.25293e+02 	 8.93555e-04 	 -2.10354e-02
43000 	 1.25293e+02 	 8.95189e-04 	 -2.10385e-02
44000 	 1.25293e+02 	 8.96787e-04 	 -2.10418e-02
45000 	 1.25293e+02 	 8.98354e-04 	 -2.10453e-02
46000 	 1.25293e+02 	 8.99892e-04 	 -2.10491e-02
47000 	 1.25293e+02 	 9.01403e-04 	 -2.10530e-02
48000 	 1.25293e+02 	 9.02891e-04 	 -2.10570e-02
49000 	 1.25293e+02 	 9.04356e-04 	 -2.10611e-02
50000 	 1.25293e+02 	 9.05801e-04 	 -2.10652e-02
51000 	 1.25293e+02 	 9.07228e-04 	 -2.10694e-02
52000 	 1.25293e+02 	 9.08637e-04 	 -2.10736e-02
53000 	 1.25293e+02 	 9.10031e-04 	 -2.10777e-02
54000 	 1.25293e+02 	 9.11411e-04 	 -2.10819e-02
55000 	 1.25293e+02 	 9.12777e-04 	 -2.10861e-02
56000 	 1.25293e+02 	 9.14131e-04 	 -2.10901e-02
57000 	 1.25293e+02 	 9.15473e-04 	 -2.10942e-02
58000 	 1.25293e+02 	 9.16804e-04 	 -2.10982e-02
59000 	 1.25293e+02 	 9.18125e-04 	 -2.11021e-02
60000 	 1.25293e+02 	 9.19437e-04 	 -2.11059e-02
61000 	 1.25293e+02 	 9.20740e-04 	 -2.11097e-02
62000 	 1.25293e+02 	 9.22034e-04 	 -2.11133e-02
