0 	 1.23734e+02 	 -6.07657e-04 	 -2.64212e-02
1000 	 1.22961e+02 	 -1.75220e-04 	 -2.82818e-02
2000 	 1.22961e+02 	 -3.07716e-04 	 -2.76469e-02
3000 	 1.22193e+02 	 -1.32530e-04 	 -2.82906e-02
4000 	 1.21430e+02 	 -2.10179e-04 	 -2.75650e-02
5000 	 1.21430e+02 	 -7.35422e-05 	 -2.81826e-02
6000 	 1.20672e+02 	 -9.21775e-04 	 -2.87945e-02
7000 	 1.20672e+02 	 -4.14765e-05 	 -2.82384e-02
8000 	 1.19919e+02 	 -1.04779e-04 	 -2.75579e-02
9000 	 1.19919e+02 	 -4.33039e-05 	 -2.85500e-02
10000 	 1.19170e+02 	 -1.34770e-04 	 -2.79472e-02
11000 	 1.19170e+02 	 -7.93395e-05 	 -2.91311e-02
12000 	 1.19170e+02 	 -2.22422e-04 	 -2.85138e-02
13000 	 1.18426e+02 	 -7.73538e-04 	 -2.89694e-02
14000 	 1.18426e+02 	 -1.38113e-05 	 -2.89180e-02
15000 	 1.18426e+02 	 -1.53785e-04 	 -2.84142e-02
16000 	 1.17686e+02 	 4.50325e-05 	 -2.75300e-02
17000 	 1.17686e+02 	 -2.15372e-05 	 -2.92895e-02
18000 	 1.17686e+02 	 -5.97503e-04 	 -2.91269e-02
19000 	 1.17686e+02 	 -4.33347e-05 	 -2.80820e-02
20000 	 1.16951e+02 	 1.06805e-04 	 -2.74496e-02
21000 	 1.16951e+02 	 -1.24222e-05 	 -2.95275e-02
22000 	 1.16951e+02 	 6.38306e-05 	 -2.88796e-02
23000 	 1.16951e+02 	 -1.09425e-04 	 -2.86879e-02
24000 	 1.16951e+02 	 -3.31313e-06 	 -2.81146e-02
25000 	 1.16221e+02 	 9.76747e-05 	 -2.77449e-02
26000 	 1.16221e+02 	 -4.87657e-04 	 -2.97833e-02
27000 	 1.16221e+02 	 4.32694e-06 	 -2.96989e-02
28000 	 1.16221e+02 	 5.01795e-05 	 -2.93040e-02
29000 	 1.16221e+02 	 9.23473e-05 	 -2.89300e-02
30000 	 1.16221e+02 	 -5.36589e-04 	 -2.93380e-02
31000 	 1.16221e+02 	 -5.07403e-05 	 -2.86219e-02
32000 	 1.16221e+02 	 1.92825e-06 	 -2.83311e-02
33000 	 1.16221e+02 	 5.01319e-05 	 -2.80610e-02
34000 	 1.15495e+02 	 9.63453e-05 	 -2.79922e-02
35000 	 1.15495e+02 	 1.36308e-04 	 -2.77728e-02
36000 	 1.15495e+02 	 1.72584e-04 	 -2.75714e-02
37000 	 1.15495e+02 	 2.05470e-04 	 -2.73870e-02
38000 	 1.15495e+02 	 2.09855e-04 	 -2.81900e-02
39000 	 1.15495e+02 	 -4.24764e-04 	 -2.97056e-02
40000 	 1.15495e+02 	 -4.04518e-04 	 -2.95719e-02
41000 	 1.15495e+02 	 2.58571e-05 	 -2.97928e-02
42000 	 1.15495e+02 	 3.79406e-05 	 -2.96836e-02
43000 	 1.15495e+02 	 4.88759e-05 	 -2.95836e-02
44000 	 1.15495e+02 	 5.87577e-05 	 -2.94921e-02
45000 	 1.15495e+02 	 6.76733e-05 	 -2.94086e-02
46000 	 1.15495e+02 	 7.57038e-05 	 -2.93325e-02
47000 	 1.15495e+02 	 8.29235e-05 	 -2.92633e-02
48000 	 1.15495e+02 	 8.94011e-05 	 -2.92003e-02
49000 	 1.15495e+02 	 9.51994e-05 	 -2.91433e-02
50000 	 1.15495e+02 	 1.00376e-04 	 -2.90916e-02
51000 	 1.15495e+02 	 1.04985e-04 	 -2.90450e-02
52000 	 1.15495e+02 	 1.09074e-04 	 -2.90029e-02
53000 	 1.15495e+02 	 1.12688e-04 	 -2.89650e-02
54000 	 1.15495e+02 	 1.15868e-04 	 -2.89311e-02
55000 	 1.15495e+02 	 1.18650e-04 	 -2.89007e-02
56000 	 1.15495e+02 	 1.21070e-04 	 -2.88735e-02
57000 	 1.15495e+02 	 1.23157e-04 	 -2.88494e-02
58000 	 1.15495e+02 	 1.24942e-04 	 -2.88281e-02
59000 	 1.15495e+02 	 1.26449e-04 	 -2.88093e-02
60000 	 1.15495e+02 	 1.27702e-04 	 -2.87928e-02
61000 	 1.15495e+02 	 1.28725e-04 	 -2.87785e-02
62000 	 1.15495e+02 	 1.29535e-04 	 -2.87661e-02
63000 	 1.15495e+02 	 1.30152e-04 	 -2.87555e-02
64000 	 1.15495e+02 	 1.30591e-04 	 -2.87465e-02
65000 	 1.15495e+02 	 1.30870e-04 	 -2.87391e-02
66000 	 1.15495e+02 	 1.31000e-04 	 -2.87330e-02
67000 	 1.15495e+02 	 1.30996e-04 	 -2.87282e-02
68000 	 1.15495e+02 	 1.30868e-04 	 -2.87246e-02
