0 	 1.23734e+02 	 5.71274e-04 	 -2.19796e-02
1000 	 1.23734e+02 	 3.92507e-04 	 -2.27896e-02
2000 	 1.23734e+02 	 2.18782e-04 	 -2.31274e-02
3000 	 1.23734e+02 	 4.81167e-04 	 -2.31892e-02
4000 	 1.23734e+02 	 5.07414e-04 	 -2.28116e-02
5000 	 1.24511e+02 	 5.68079e-04 	 -2.23830e-02
6000 	 1.24511e+02 	 5.84387e-04 	 -2.21241e-02
7000 	 1.24511e+02 	 5.97727e-04 	 -2.19116e-02
8000 	 1.24511e+02 	 4.17148e-04 	 -2.25325e-02
9000 	 1.24511e+02 	 1.67757e-05 	 -2.27481e-02
10000 	 1.24511e+02 	 1.71424e-05 	 -2.26043e-02
11000 	 1.24511e+02 	 1.76555e-05 	 -2.24792e-02
12000 	 1.24511e+02 	 1.82954e-05 	 -2.23701e-02
13000 	 1.24511e+02 	 2.57501e-04 	 -2.27717e-02
14000 	 1.24511e+02 	 2.63749e-04 	 -2.26842e-02
15000 	 1.24511e+02 	 5.06888e-04 	 -2.31123e-02
16000 	 1.24511e+02 	 5.13324e-04 	 -2.30360e-02
17000 	 1.24511e+02 	 5.19194e-04 	 -2.29684e-02
18000 	 1.24511e+02 	 5.24564e-04 	 -2.29084e-02
19000 	 1.24511e+02 	 5.29487e-04 	 -2.28551e-02
20000 	 1.24511e+02 	 5.34013e-04 	 -2.28080e-02
21000 	 1.24511e+02 	 5.38185e-04 	 -2.27662e-02
22000 	 1.24511e+02 	 5.42039e-04 	 -2.27291e-02
23000 	 1.24511e+02 	 5.45609e-04 	 -2.26964e-02
24000 	 1.24511e+02 	 5.48924e-04 	 -2.26674e-02
25000 	 1.24511e+02 	 5.52010e-04 	 -2.26418e-02
26000 	 1.24511e+02 	 5.54889e-04 	 -2.26193e-02
27000 	 1.24511e+02 	 5.57582e-04 	 -2.25994e-02
28000 	 1.24511e+02 	 5.60107e-04 	 -2.25820e-02
29000 	 1.24511e+02 	 5.62480e-04 	 -2.25668e-02
30000 	 1.24511e+02 	 5.64715e-04 	 -2.25535e-02
31000 	 1.24511e+02 	 5.66826e-04 	 -2.25420e-02
32000 	 1.24511e+02 	 5.68823e-04 	 -2.25320e-02
33000 	 1.24511e+02 	 5.70718e-04 	 -2.25234e-02
34000 	 1.24511e+02 	 5.72520e-04 	 -2.25160e-02
35000 	 1.24511e+02 	 5.74236e-04 	 -2.25098e-02
36000 	 1.24511e+02 	 5.75875e-04 	 -2.25045e-02
37000 	 1.24511e+02 	 5.77444e-04 	 -2.25002e-02
38000 	 1.24511e+02 	 5.78949e-04 	 -2.24967e-02
39000 	 1.24511e+02 	 5.80395e-04 	 -2.24939e-02
40000 	 1.24511e+02 	 5.81787e-04 	 -2.24917e-02
41000 	 1.24511e+02 	 5.83131e-04 	 -2.24901e-02
42000 	 1.24511e+02 	 5.84430e-04 	 -2.24889e-02
