0 	 1.23734e+02 	 1.21531e-04 	 -2.38106e-02
1000 	 1.23734e+02 	 -5.29391e-05 	 -2.39592e-02
2000 	 1.23734e+02 	 -4.44565e-05 	 -2.39019e-02
3000 	 1.23734e+02 	 -2.97895e-05 	 -2.40148e-02
4000 	 1.23734e+02 	 -2.16119e-05 	 -2.39466e-02
5000 	 1.23734e+02 	 -1.33758e-05 	 -2.38791e-02
6000 	 1.23734e+02 	 -1.60840e-06 	 -2.40029e-02
7000 	 1.23734e+02 	 8.26270e-06 	 -2.39335e-02
8000 	 1.23734e+02 	 1.25883e-04 	 -2.39345e-02
9000 	 1.23734e+02 	 -2.81743e-05 	 -2.41028e-02
10000 	 1.24511e+02 	 1.06590e-04 	 -2.37991e-02
11000 	 1.24511e+02 	 1.15574e-04 	 -2.37425e-02
12000 	 1.24511e+02 	 -5.18572e-05 	 -2.38371e-02
13000 	 1.24511e+02 	 -4.41278e-05 	 -2.37837e-02
14000 	 1.24511e+02 	 -3.12572e-05 	 -2.39136e-02
15000 	 1.24511e+02 	 -2.55062e-05 	 -2.38642e-02
16000 	 1.24511e+02 	 -1.99269e-05 	 -2.38171e-02
17000 	 1.24511e+02 	 -1.45200e-05 	 -2.37721e-02
18000 	 1.24511e+02 	 -9.28779e-06 	 -2.37292e-02
19000 	 1.24511e+02 	 -4.23437e-06 	 -2.36884e-02
20000 	 1.24511e+02 	 5.62100e-06 	 -2.38329e-02
21000 	 1.24511e+02 	 1.14768e-05 	 -2.37919e-02
22000 	 1.24511e+02 	 1.70931e-05 	 -2.37528e-02
23000 	 1.24511e+02 	 1.31816e-04 	 -2.37843e-02
24000 	 1.24511e+02 	 1.38497e-04 	 -2.37484e-02
25000 	 1.24511e+02 	 1.44868e-04 	 -2.37142e-02
26000 	 1.25293e+02 	 -1.46652e-05 	 -2.37595e-02
27000 	 1.25293e+02 	 1.13068e-04 	 -2.36414e-02
28000 	 1.25293e+02 	 1.17747e-04 	 -2.36121e-02
29000 	 1.25293e+02 	 1.22226e-04 	 -2.35843e-02
30000 	 1.25293e+02 	 -5.06683e-05 	 -2.37044e-02
31000 	 1.25293e+02 	 -4.67811e-05 	 -2.36777e-02
32000 	 1.25293e+02 	 -4.30167e-05 	 -2.36521e-02
33000 	 1.25293e+02 	 -3.93698e-05 	 -2.36276e-02
34000 	 1.25293e+02 	 -3.58352e-05 	 -2.36042e-02
35000 	 1.25293e+02 	 -2.78111e-05 	 -2.37641e-02
36000 	 1.25293e+02 	 -2.51821e-05 	 -2.37419e-02
